open_time,open,high,low,close,volume,quote_asset_volume,trades,taker_base,taker_quote,ignore
2024-01-02 00:00:00,44179.55,45200.0,44148.34,45056.0,6986.25967,311922306.3847412,252271,4339.23104,193743218.9460688,0
2024-01-02 01:00:00,45056.0,45372.79,44686.0,44855.96,4397.86376,197892745.94853193,126411,2294.7409,103268344.7285696,0
2024-01-02 02:00:00,44855.96,45381.42,44855.95,45378.96,3016.04235,136077337.261493,84538,1685.63548,76068066.0557853,0
2024-01-02 03:00:00,45378.96,45500.0,45131.1,45402.38,2693.12081,122074726.9023818,75577,1422.38101,64476590.513061,0
2024-01-02 04:00:00,45402.38,45468.99,45170.0,45179.8,2268.27572,102738256.4717156,72412,1096.31687,49663658.0824958,0
2024-01-02 05:00:00,45179.8,45324.72,45121.96,45179.48,1617.2842,73162843.2093208,56528,821.72883,37174288.8342611,0
2024-01-02 06:00:00,45179.48,45308.15,45130.0,45168.75,1390.33832,62888409.2717238,44142,692.7045,31334357.8324273,0
2024-01-02 07:00:00,45168.75,45643.75,45168.74,45455.53,3112.52478,141383176.0659561,99665,1541.83339,70035220.5537084,0
2024-01-02 08:00:00,45455.52,45852.93,45326.6,45759.3,3323.21707,151813235.9887419,114352,1759.76998,80392272.8131723,0
2024-01-02 09:00:00,45759.3,45879.63,45631.1,45673.48,2096.46195,95894862.4401988,69466,1013.31079,46350355.4703653,0
2024-01-02 10:00:00,45673.48,45711.1,45431.52,45584.99,2069.22249,94321216.3910918,75001,903.64196,41194364.40073,0
2024-01-02 11:00:00,45585.0,45698.67,45200.0,45433.99,2538.49307,115284960.6562664,87017,1221.333,55465991.1226423,0
2024-01-02 12:00:00,45433.99,45589.68,45271.04,45301.99,2128.11147,96664856.5411382,78888,1160.45311,52714128.7744955,0
2024-01-02 13:00:00,45302.0,45705.8,45264.39,45637.93,2253.76868,102627045.4693958,78417,1147.99384,52266950.3157689,0
2024-01-02 14:00:00,45637.92,45800.0,44970.0,45258.73,4553.21243,206816073.7478805,142534,2241.35114,101809487.4665074,0
2024-01-02 15:00:00,45258.73,45349.98,44833.33,45184.82,4301.03657,194029243.18197,134773,2085.18064,94072677.0795659,0
2024-01-02 16:00:00,45184.83,45399.84,44890.11,45357.84,3052.23783,137806764.7737775,113952,1471.41532,66441110.3968932,0
2024-01-02 17:00:00,45357.84,45382.08,44950.48,44966.15,2540.00308,114638119.9811841,93547,1364.95781,61619852.1749364,0
2024-01-02 18:00:00,44966.16,45271.2,44944.0,45154.69,1806.0773,81458425.0879932,83428,989.40372,44617713.8104291,0
2024-01-02 19:00:00,45154.7,45243.0,44790.96,45039.49,2347.28624,105621621.882104,91929,1188.77845,53502483.7885774,0
2024-01-02 20:00:00,45039.49,45180.55,44742.96,44788.28,1940.02489,87211403.1964921,78184,904.33595,40655036.5753691,0
2024-01-02 21:00:00,44788.27,45119.76,44600.0,45119.74,2043.74183,91695184.3730535,84667,1061.09926,47618973.9731783,0
2024-01-02 22:00:00,45119.74,45297.26,44840.01,44981.73,1591.57491,71768760.4183665,61819,878.74596,39626944.9176347,0
2024-01-02 23:00:00,44981.72,45049.98,44802.01,44946.91,1080.22719,48540246.1775577,48014,530.80152,23852035.6109417,0
2024-01-03 00:00:00,44946.91,45212.57,44862.11,45135.61,1410.31904,63508730.0350808,63005,653.69915,29437039.5514282,0
2024-01-03 01:00:00,45135.61,45329.83,45102.72,45317.58,1166.18095,52726403.2111125,46990,577.90491,26128343.4374995,0
2024-01-03 02:00:00,45317.58,45410.91,45211.73,45274.57,1434.81631,65005733.5170286,46604,566.4168,25665211.2283516,0
2024-01-03 03:00:00,45274.57,45310.0,45151.91,45262.69,739.36966,33444835.10153,35533,313.44049,14178044.1461914,0
2024-01-03 04:00:00,45262.7,45272.16,45115.59,45183.45,796.786,36017421.4735992,33144,360.92348,16314228.7687728,0
2024-01-03 05:00:00,45183.45,45294.11,45118.91,45172.13,849.38832,38413990.6207024,36509,395.63958,17894066.4134471,0
2024-01-03 06:00:00,45172.12,45363.19,45160.0,45326.93,1264.55564,57227694.4204918,40979,654.42999,29616390.7447798,0
2024-01-03 07:00:00,45326.92,45384.84,44940.93,45011.77,1780.38521,80400621.9735007,66536,782.43216,35327583.4759093,0
2024-01-03 08:00:00,45011.77,45200.0,45001.1,45200.0,1462.95207,65981824.9635611,55695,689.12826,31082096.2342473,0
2024-01-03 09:00:00,45200.0,45500.0,45185.39,45344.67,2006.28796,90981020.9964541,98831,1041.81148,47239451.3847635,0
2024-01-03 10:00:00,45344.66,45398.37,45045.95,45151.91,1918.59612,86742673.977482,73185,786.04074,35529592.0278421,0
2024-01-03 11:00:00,45151.91,45174.07,43500.0,43702.88,7849.69163,348280893.0325892,240158,3277.84511,145345180.050946,0
2024-01-03 12:00:00,43702.89,43716.0,40750.0,42789.38,20155.46959,850665982.8462116,622894,9540.86885,402864114.0164308,0
2024-01-03 13:00:00,42789.39,42820.92,42310.0,42529.4,5587.0456,237640960.9121334,154330,2720.27946,115703677.686445,0
2024-01-03 14:00:00,42529.4,42532.0,42050.0,42179.99,4566.2886,192910862.9400179,133059,2271.27454,95955808.2216153,0
2024-01-03 15:00:00,42180.0,43009.02,42175.14,43000.01,5175.34831,220390342.03320312,159868,2797.76666,119103508.6842455,0
2024-01-03 16:00:00,43000.01,43567.92,42773.34,42992.67,6973.81609,301341280.569142,210942,3538.92256,152934693.0636748,0
2024-01-03 17:00:00,42992.68,43034.59,42600.0,42906.0,2945.17641,126012706.7001498,101565,1523.94289,65205628.1707896,0
2024-01-03 18:00:00,42906.0,43050.0,42000.0,42255.72,3314.04996,141155150.7779661,123905,1571.64216,67005539.9663372,0
2024-01-03 19:00:00,42255.72,43011.1,42161.1,42596.67,3662.29946,155915291.2412445,105376,1921.69953,81829776.0151144,0
2024-01-03 20:00:00,42596.66,42846.17,42518.7,42721.02,1931.53987,82473775.7572252,56158,1099.47471,46946766.0130936,0
2024-01-03 21:00:00,42721.02,42966.27,42581.1,42917.62,1692.53055,72462433.7064372,63788,914.43222,39149238.651034,0
2024-01-03 22:00:00,42917.61,42941.1,42596.24,42749.68,1385.88591,59318142.5167316,50447,608.54666,26045722.1819765,0
2024-01-03 23:00:00,42749.69,42845.23,42591.09,42845.23,1125.77247,48085790.4206374,38540,495.42923,21163502.8163791,0
2024-01-04 00:00:00,42845.23,42983.77,42754.0,42874.01,1619.84247,69434449.7032703,56572,754.26739,32328095.2967794,0
2024-01-04 01:00:00,42874.0,42936.79,42613.77,42708.01,1337.96527,57181047.3609624,48011,600.78629,25674824.841202,0
2024-01-04 02:00:00,42708.01,43219.36,42690.02,43138.49,1256.1727,53957399.627607,53220,724.40514,31113979.9686202,0
2024-01-04 03:00:00,43138.5,43220.56,43002.15,43102.8,1274.15811,54935802.8252559,44494,538.24906,23208611.4201087,0
2024-01-04 04:00:00,43102.79,43200.0,42955.5,43149.99,1080.01392,46516293.5634011,41721,484.70442,20879079.6711062,0
2024-01-04 05:00:00,43149.99,43273.08,43072.7,43183.74,971.30246,41931295.3142584,48846,501.31213,21644998.2640477,0
2024-01-04 06:00:00,43183.74,43232.95,43086.59,43155.46,989.98669,42725688.4378518,42897,389.26843,16801438.3425324,0
2024-01-04 07:00:00,43155.46,43261.64,42756.97,42763.08,2402.09322,103327286.6964338,96133,1037.23035,44619235.6767853,0
2024-01-04 08:00:00,42763.08,42975.38,42699.83,42849.66,1650.32861,70709596.6529571,89462,731.65805,31351061.1328107,0
2024-01-04 09:00:00,42849.67,43084.38,42849.66,43007.74,1411.97913,60667167.4422431,62439,536.67937,23056185.3685565,0
2024-01-04 10:00:00,43007.73,43100.0,42616.28,43073.26,2250.33233,96614687.3753033,85497,1118.18004,48012605.6431508,0
2024-01-04 11:00:00,43073.26,43233.81,42927.33,43176.32,1433.76942,61830202.2618203,54283,762.51932,32885460.3957752,0
2024-01-04 12:00:00,43176.33,43423.95,43097.06,43378.12,2238.88425,96910749.1492949,87027,1232.69157,53362390.6256339,0
2024-01-04 13:00:00,43378.11,43484.84,43167.27,43346.68,1658.84054,71867328.280854,59119,841.03966,36442367.4227538,0
2024-01-04 14:00:00,43346.67,43753.15,43250.0,43676.07,2649.8067,115171258.7817211,98450,1348.76429,58639270.9019069,0
2024-01-04 15:00:00,43676.07,44329.99,43608.0,44051.1,5051.47874,222248022.52784753,194044,2602.4861,114478643.6137677,0
2024-01-04 16:00:00,44051.1,44134.8,43777.86,43915.71,2764.45038,121431076.8113803,100316,1303.83466,57269832.3260008,0
2024-01-04 17:00:00,43915.7,44225.75,43827.69,43990.01,2510.89188,110519635.0935822,80334,1163.4965,51215082.0797989,0
2024-01-04 18:00:00,43990.01,44152.09,43881.31,44048.96,1520.18678,66942304.7690218,55465,743.46632,32739099.5798812,0
2024-01-04 19:00:00,44048.95,44437.5,43910.01,43956.48,2603.99272,115098295.2308444,98512,1304.6904,57679383.1247861,0
2024-01-04 20:00:00,43956.48,44690.0,43890.9,44113.68,3043.38975,134695791.3545127,107009,1636.63904,72446740.9935317,0
2024-01-04 21:00:00,44113.68,44589.04,44113.67,44430.86,2538.90479,112601808.7626192,88372,1325.10644,58759626.8994078,0
2024-01-04 22:00:00,44430.86,44729.58,44150.64,44318.0,2470.81905,109918195.1361151,83956,1345.93958,59884714.8972295,0
2024-01-04 23:00:00,44318.01,44355.22,44050.0,44151.1,1308.47343,57859976.3344771,43765,578.48604,25582539.3528396,0
2024-01-05 00:00:00,44151.1,44248.47,43950.84,44211.1,1764.77429,77890093.5606146,61232,853.84397,37684024.202842,0
2024-01-05 01:00:00,44211.1,44284.0,42450.0,43376.0,5302.04832,230095608.96210167,178314,2401.33076,104179876.9068393,0
2024-01-05 02:00:00,43376.0,43972.86,43302.0,43506.0,3111.00846,135516112.0979497,118841,1617.21836,70447033.8771152,0
2024-01-05 03:00:00,43506.01,43770.0,43409.79,43465.21,1543.67157,67231840.5296737,62585,705.06434,30709841.3247684,0
2024-01-05 04:00:00,43465.21,43629.99,43187.89,43589.88,1790.05634,77734927.6303682,84040,882.69343,38337999.5635489,0
2024-01-05 05:00:00,43589.87,43723.13,43507.48,43644.15,947.34888,41322827.885322,46977,483.40029,21086314.0112292,0
2024-01-05 06:00:00,43644.16,43926.0,43578.08,43844.82,1112.36781,48638491.8587886,60603,612.18401,26772777.67319,0
2024-01-05 07:00:00,43845.08,43926.0,43715.93,43777.47,1099.83728,48191706.7371195,54636,529.85419,23218620.7410658,0
2024-01-05 08:00:00,43777.48,43947.99,43771.1,43911.44,989.5563,43386102.5375464,54415,510.19652,22368603.3172101,0
2024-01-05 09:00:00,43911.44,44324.8,43911.44,44147.21,2628.68996,115928746.849226,124775,1363.30736,60119185.1499966,0
2024-01-05 10:00:00,44147.22,44157.03,43433.0,43628.18,1876.88721,82326257.4969242,83516,862.8464,37843271.1192808,0
2024-01-05 11:00:00,43628.19,43916.8,43605.36,43771.34,1560.50376,68349147.0954121,73683,791.1878,34653757.2113736,0
2024-01-05 12:00:00,43771.34,44110.07,43616.0,43882.52,1865.99113,81896596.7289999,90732,981.46772,43075936.095431,0
2024-01-05 13:00:00,43882.52,44096.49,43721.06,43986.01,1994.26258,87542084.3467202,116752,1042.20494,45750388.2026926,0
2024-01-05 14:00:00,43986.01,44062.36,43100.0,43486.04,3583.28008,156463640.0020952,165086,1660.84028,72539204.7580091,0
2024-01-05 15:00:00,43488.21,43801.1,43355.54,43500.01,2600.74661,113468513.6017112,105610,1320.87384,57633974.3051445,0
2024-01-05 16:00:00,43500.01,43592.64,43220.0,43225.99,2401.19219,104227800.7405205,88154,1191.34921,51707347.5674366,0
2024-01-05 17:00:00,43225.99,43627.57,43100.46,43609.53,2540.97502,110212974.9989666,113758,1345.45439,58370664.0925558,0
2024-01-05 18:00:00,43609.52,43690.12,43418.0,43610.07,1274.08655,55489094.9570553,53441,618.45763,26934561.3361189,0
2024-01-05 19:00:00,43610.08,43808.07,43520.15,43600.0,1243.82237,54276951.5576331,53608,650.83504,28402962.4799631,0
2024-01-05 20:00:00,43600.0,44357.46,43599.99,43955.07,2500.69771,109847887.2819248,95316,1414.44465,62149177.4803694,0
2024-01-05 21:00:00,43955.07,43971.1,43580.51,43946.26,1609.24913,70455615.6959533,67282,768.59867,33651872.4572026,0
2024-01-05 22:00:00,43946.26,44048.64,43764.42,43967.44,1024.55085,44984950.3528287,42259,485.47101,21316055.427266,0
2024-01-05 23:00:00,43967.44,44318.61,43967.44,44145.11,1709.64887,75475950.86326,69230,921.93945,40701569.8393599,0
2024-01-06 00:00:00,44145.12,44214.42,43975.0,44068.8,879.60338,38779432.0148652,48911,396.46807,17480340.603762,0
2024-01-06 01:00:00,44068.79,44094.4,43906.19,43970.64,857.49986,37734853.0776253,40279,337.35385,14846496.682134,0
2024-01-06 02:00:00,43970.65,44009.24,43823.06,43909.31,718.07637,31530634.1464024,34887,333.92669,14661749.4515883,0
2024-01-06 03:00:00,43909.31,44018.57,43812.5,43931.1,668.28232,29356107.5201068,30100,367.38841,16140409.5076553,0
2024-01-06 04:00:00,43931.1,43971.1,43832.0,43850.0,422.35739,18540306.7117171,28676,195.58138,8585956.536191,0
2024-01-06 05:00:00,43850.01,43871.1,43588.0,43698.72,1174.66016,51365442.7203418,56472,545.08531,23837788.6311462,0
2024-01-06 06:00:00,43698.72,43700.34,43425.0,43454.7,1659.55792,72306703.1652418,63816,771.50899,33617765.6326844,0
2024-01-06 07:00:00,43454.7,43668.02,43397.05,43653.2,986.22209,42945533.7382302,51781,570.27099,24833936.2905849,0
2024-01-06 08:00:00,43653.2,43744.37,43551.28,43692.33,813.66676,35515066.2385025,49970,417.72527,18232111.3818637,0
2024-01-06 09:00:00,43692.33,43756.0,43636.7,43651.9,562.07964,24563697.2724219,41253,263.0892,11497242.5646766,0
2024-01-06 10:00:00,43651.9,43771.1,43584.0,43694.48,677.68295,29591829.5620531,41133,390.81176,17066140.4790398,0
2024-01-06 11:00:00,43694.47,43705.23,43616.02,43671.96,396.12062,17296948.7543548,28620,195.75242,8547331.6170175,0
2024-01-06 12:00:00,43671.97,43750.0,43527.27,43607.96,531.76575,23213409.1786679,33554,296.71173,12953267.1202472,0
2024-01-06 13:00:00,43607.95,43740.27,43542.0,43704.07,473.0935,20653132.9272397,31112,254.66082,11118444.6864094,0
2024-01-06 14:00:00,43704.08,43920.08,43703.41,43828.21,998.40603,43767749.6759717,49969,560.19856,24558828.7650624,0
2024-01-06 15:00:00,43828.2,43898.0,43791.1,43867.17,606.8731,26612134.8474066,33533,321.35631,14091164.5666302,0
2024-01-06 16:00:00,43867.17,43978.78,43828.5,43872.34,762.52286,33468015.8211706,39806,429.96185,18873338.6128023,0
2024-01-06 17:00:00,43872.35,44000.0,43842.97,43963.72,618.69382,27178178.2212067,33064,366.87712,16116726.184357,0
2024-01-06 18:00:00,43963.73,44148.58,43884.04,43995.89,883.24997,38881899.3822644,51099,505.9981,22276746.2320908,0
2024-01-06 19:00:00,43995.89,44017.46,43830.88,43906.36,706.77767,31029627.5016983,38543,350.93266,15407075.8368629,0
2024-01-06 20:00:00,43906.35,43961.33,43611.19,43826.44,727.31918,31875387.129265,40537,340.6226,14926969.4112,0
2024-01-06 21:00:00,43826.45,43935.21,43723.76,43889.43,583.21345,25575267.3965973,30835,284.7481,12488590.9671421,0
2024-01-06 22:00:00,43889.43,43928.0,43740.0,43878.61,480.5904,21075571.1335314,27300,246.72141,10819095.9435017,0
2024-01-06 23:00:00,43878.62,43980.0,43732.5,43968.32,646.74625,28355955.3547236,31392,304.81913,13364269.6592279,0
2024-01-07 00:00:00,43968.32,44259.29,43915.56,44119.11,1359.49776,59951418.4257359,56142,781.0963,34442984.4960919,0
2024-01-07 01:00:00,44119.11,44160.0,43963.89,43967.72,668.136,29446868.0636845,33557,291.42035,12844597.286997,0
2024-01-07 02:00:00,43967.71,44089.1,43833.4,43930.28,741.95675,32616816.3908349,33963,324.21077,14252424.478353,0
2024-01-07 03:00:00,43930.28,44034.92,43904.18,43940.41,627.84726,27606718.9917585,31239,325.53174,14313054.0792153,0
2024-01-07 04:00:00,43940.41,44035.9,43885.24,44000.0,545.34387,23972988.0554259,29913,282.94057,12438081.4806743,0
2024-01-07 05:00:00,44000.01,44067.84,43843.52,43885.47,519.68969,22855679.7900789,28455,243.08386,10691242.4382462,0
2024-01-07 06:00:00,43885.48,44088.01,43858.0,44022.0,705.67701,31032054.0089096,37878,380.14593,16717483.9937222,0
2024-01-07 07:00:00,44021.99,44100.0,43991.1,44080.0,576.4073,25392022.8917716,26675,289.43684,12749742.2298697,0
2024-01-07 08:00:00,44080.0,44167.81,44000.0,44017.99,866.45352,38208917.0614078,39176,418.45584,18454427.6831756,0
2024-01-07 09:00:00,44018.0,44065.0,43880.65,43938.9,745.22164,32768551.7097968,41350,367.31176,16151130.7838493,0
2024-01-07 10:00:00,43938.9,43996.0,43906.91,43960.0,673.28346,29591087.5663588,32873,346.80551,15241942.8216888,0
2024-01-07 11:00:00,43960.0,44118.19,43959.1,44061.1,738.77639,32537671.6068011,36717,367.00826,16163630.0670724,0
2024-01-07 12:00:00,44061.1,44139.43,43969.62,44088.63,637.81941,28107491.0153047,29221,299.98331,13219426.279049,0
2024-01-07 13:00:00,44088.63,44449.98,44082.66,44409.31,2234.29499,99002819.3389577,102177,1241.68991,55015625.958133,0
2024-01-07 14:00:00,44409.31,44480.59,44277.12,44402.0,1427.92526,63367853.9948429,59635,761.45907,33793415.3658626,0
2024-01-07 15:00:00,44402.0,44431.1,43945.15,44047.57,1672.94945,73899565.7877974,73774,752.52949,33247832.1759024,0
2024-01-07 16:00:00,44047.57,44185.0,43857.14,43922.0,1260.33931,55512410.444063,62143,639.92474,28189767.6328756,0
2024-01-07 17:00:00,43922.0,44110.15,43700.0,44064.84,1223.59528,53755793.8304936,60768,604.11186,26548264.9314329,0
2024-01-07 18:00:00,44064.83,44176.04,44035.25,44106.11,546.77236,24127735.7083906,29917,284.46018,12552791.5964013,0
2024-01-07 19:00:00,44106.11,44262.53,44041.27,44244.77,560.18451,24729822.3741716,32276,306.40529,13527395.4685484,0
2024-01-07 20:00:00,44244.77,44269.92,44120.0,44120.01,527.84094,23323814.603079,28891,259.24927,11455501.6488007,0
2024-01-07 21:00:00,44120.01,44249.0,44110.45,44231.53,551.38125,24364309.625147,27469,296.16552,13087073.4658563,0
2024-01-07 22:00:00,44231.53,44231.54,43778.13,43862.85,1399.67049,61536627.7439563,67494,642.95219,28264021.4733158,0
2024-01-07 23:00:00,43862.85,44024.99,43572.09,43929.02,2212.7869,96926057.0953801,107556,1107.14491,48509149.6906926,0
2024-01-08 00:00:00,43929.01,43986.0,43625.18,43632.0,1712.48374,74979694.6384912,65469,805.89591,35284866.2719951,0
2024-01-08 01:00:00,43632.0,43809.18,43610.25,43713.06,1111.57206,48610745.3362412,48160,570.63134,24954829.4205699,0
2024-01-08 02:00:00,43713.07,43800.07,43175.0,43371.09,2425.01013,105465090.6174678,88310,1004.56156,43702944.8898625,0
2024-01-08 03:00:00,43371.09,43568.85,43225.0,43518.2,2122.92505,92092436.8103586,76190,1108.24792,48082741.7924816,0
2024-01-08 04:00:00,43518.2,43610.68,43430.79,43599.26,1115.01613,48548153.0986045,47949,542.47523,23618680.0029778,0
2024-01-08 05:00:00,43599.26,43650.0,43475.0,43641.74,1134.27526,49417888.5535495,39087,595.39764,25938070.9589852,0
2024-01-08 06:00:00,43641.74,44341.8,43584.87,43912.87,3381.02051,148705569.1213163,147432,1805.33266,79402611.1075886,0
2024-01-08 07:00:00,43912.88,44074.99,43784.86,43974.55,1527.12031,67098130.7169487,54780,800.14059,35154206.7528523,0
2024-01-08 08:00:00,43974.55,44069.41,43851.1,43868.53,829.24271,36459978.649286,39038,405.35981,17823566.2111055,0
2024-01-08 09:00:00,43868.53,43920.14,43641.73,43720.46,1124.68124,49285517.3418752,48111,510.21586,22359089.7184994,0
2024-01-08 10:00:00,43720.45,44128.19,43689.26,44088.85,1256.15965,55197827.5354297,52942,757.93093,33303633.957242,0
2024-01-08 11:00:00,44088.86,44688.0,43950.0,44635.99,3426.18407,151893160.9827844,132063,2017.45404,89465331.0111298,0
2024-01-08 12:00:00,44636.0,45200.0,44350.0,45111.09,7517.5607,337406759.9103072,272871,4223.56716,189617691.332888,0
2024-01-08 13:00:00,45111.1,45179.14,44807.56,44911.58,3323.31376,149570291.8822782,103862,1602.57276,72126186.4587069,0
2024-01-08 14:00:00,44911.58,45090.0,44724.37,44783.91,2288.27888,102858375.1633825,76652,1126.06974,50621744.8742434,0
2024-01-08 15:00:00,44783.9,45333.0,44667.22,44963.04,4083.38544,183572887.35638192,138872,2241.4321,100778991.8048247,0
2024-01-08 16:00:00,44963.04,45171.42,44793.97,44940.3,2531.38293,113876352.5064493,84202,1283.27347,57740741.4286552,0
2024-01-08 17:00:00,44940.31,45668.88,44903.86,45648.0,4294.58934,194702917.8645654,132787,2531.37221,114773799.8224538,0
2024-01-08 18:00:00,45648.01,46995.0,45648.0,46970.01,10702.46628,495549196.3136758,291935,6040.30597,279568087.5115199,0
2024-01-08 19:00:00,46970.02,47248.99,46540.01,46979.35,6934.53877,325296929.61930805,179485,3776.6683,177199487.1862823,0
2024-01-08 20:00:00,46979.36,47143.15,46709.92,46774.01,3446.6373,161720303.1037727,91904,1685.54525,79100809.6391897,0
2024-01-08 21:00:00,46774.01,47207.16,46653.84,47071.41,2789.04666,130972495.30178,66111,1511.46857,70986566.9167416,0
2024-01-08 22:00:00,47071.41,47120.0,46799.18,46999.99,1797.3167,84363256.0784163,43996,913.85611,42896128.1932301,0
2024-01-08 23:00:00,47000.0,47100.0,46833.88,46951.04,1940.36827,91128192.1788369,42256,869.03017,40811400.4041581,0
2024-01-09 00:00:00,46951.04,47150.0,46230.0,46668.88,4454.55224,208249140.62057632,136664,1984.83618,92779591.3477351,0
2024-01-09 01:00:00,46668.87,46786.83,46288.0,46556.62,2579.21111,120082471.2514641,81552,1326.14604,61736686.3353876,0
2024-01-09 02:00:00,46556.62,46785.22,46483.83,46779.81,1420.86767,66295096.1847155,50674,752.38311,35103652.5172967,0
2024-01-09 03:00:00,46779.82,46974.42,46750.92,46926.96,1647.49829,77256403.189003,61572,927.0924,43473997.5930805,0
2024-01-09 04:00:00,46926.96,46940.0,46670.91,46803.54,1286.08627,60178977.21425,56371,609.78593,28531609.1709337,0
2024-01-09 05:00:00,46803.54,46858.0,46599.43,46714.67,1293.90068,60425449.5408425,48805,624.54587,29165897.2141882,0
2024-01-09 06:00:00,46714.66,46838.4,46665.84,46788.01,911.5216,42621531.5818825,44485,452.29412,21148512.3158912,0
2024-01-09 07:00:00,46788.02,46931.7,46735.18,46825.51,1215.90126,56955807.9306536,51079,539.32289,25264667.5425163,0
2024-01-09 08:00:00,46825.52,46874.94,46510.0,46544.65,1331.10707,62169254.2028433,62068,606.43107,28321850.6731712,0
2024-01-09 09:00:00,46544.65,46694.61,46407.9,46491.99,1571.60244,73182930.4358428,70068,774.70188,36076971.8186359,0
2024-01-09 10:00:00,46491.99,46680.0,46381.1,46441.89,1685.90791,78435311.7260827,60887,823.31842,38306934.4359102,0
2024-01-09 11:00:00,46441.88,46644.0,46426.2,46615.99,1430.21749,66557933.8900014,61067,741.59922,34511386.4677481,0
2024-01-09 12:00:00,46616.0,47000.0,45450.0,46166.35,4416.37703,205158814.9964293,199167,2146.74362,99851249.8437423,0
2024-01-09 13:00:00,46166.36,47051.21,46055.51,46834.0,5041.75722,235182375.51644272,220522,2683.57637,125198187.3433647,0
2024-01-09 14:00:00,46834.01,47007.83,46498.93,46561.1,2999.84714,140186830.2444137,98118,1501.37358,70157364.7719643,0
2024-01-09 15:00:00,46561.11,47010.0,46429.31,46868.09,3353.84219,156824830.0385256,128945,1905.05239,89085948.7394049,0
2024-01-09 16:00:00,46868.08,46975.0,46719.69,46902.88,1950.39781,91377173.3249376,93676,947.93977,44411322.7644656,0
2024-01-09 17:00:00,46902.89,46919.99,46632.01,46715.99,1744.55384,81578910.1646921,72142,810.32479,37889421.3493607,0
2024-01-09 18:00:00,46716.0,46731.1,46500.0,46640.5,2182.23673,101703428.7768162,75404,886.91418,41332828.6120474,0
2024-01-09 19:00:00,46640.5,46890.0,46573.92,46876.01,1433.29461,66996618.2873616,70492,662.29155,30960310.6798303,0
2024-01-09 20:00:00,46876.0,46930.74,46591.6,46642.54,1427.66813,66761008.4674582,76782,657.80569,30760953.2511595,0
2024-01-09 21:00:00,46642.53,47972.0,44748.67,45439.44,17027.62509,788219626.6369106,600482,8711.26698,404089815.42573136,0
